"id","secretID","text","createTime","authorMeta.id","authorMeta.secUid","authorMeta.name","authorMeta.nickName","authorMeta.verified","authorMeta.signature","authorMeta.avatar","authorMeta.following","authorMeta.fans","authorMeta.heart","authorMeta.video","authorMeta.digg","musicMeta.musicId","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","musicMeta.musicAlbum","musicMeta.playUrl","musicMeta.coverThumb","musicMeta.coverMedium","musicMeta.coverLarge","musicMeta.duration","covers.default","covers.origin","covers.dynamic","webVideoUrl","videoUrl","videoUrlNoWaterMark","videoApiUrlNoWaterMark","videoMeta.height","videoMeta.width","videoMeta.duration","diggCount","shareCount","playCount","commentCount","downloaded","mentions","hashtags","effectStickers"
"6990834560049204486","6990834560049204486","#RedMediaEc #noticiastiktok #fypシ #parati #explicamelofacil #scarlettjohansson #disney #disney+ #geek #shakira #aprendecontiktok",1627680511,"6879926709606859777","MS4wLjABAAAAx3iLnARgXH9akNo3qrqfsXKL3rRbfJw1ePPPcNMSDU2RoPi8DzMuJqAXx_JEIzON","redmedia_ec","Red Media EC",false,"Periodismo Independiente ✏🌎
Fb: @redmediaec
IG: @redmedia_ec 
Tw: @redmedia_ec","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e60e7b4f5f64de0bd62aab7a15995fec~c5_1080x1080.jpeg?x-expires=1627768800&x-signature=5HQxuoudDVpisRnG15xKGMyEaZU%3D",0,10900,77500,90,100,"6990834458505022213","sonido original","Red Media EC",true,"","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6990834523910998790.mp3","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e60e7b4f5f64de0bd62aab7a15995fec~c5_100x100.jpeg?x-expires=1627768800&x-signature=DwsAl7zaJdtRS%2BL5dQHxPWYFTCs%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e60e7b4f5f64de0bd62aab7a15995fec~c5_720x720.jpeg?x-expires=1627768800&x-signature=AFlpcm9Yho%2B14yuVAaUNdZf%2BQsQ%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e60e7b4f5f64de0bd62aab7a15995fec~c5_1080x1080.jpeg?x-expires=1627768800&x-signature=5HQxuoudDVpisRnG15xKGMyEaZU%3D",66,"https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/4503ae42292c49779e9e269beb0ae656?x-expires=1627704000&x-signature=HwMvh7X0%2FBzg7V6Qyt0Es9fPFlA%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/19d5aa406a7247f6ab87ecf8d49567e6_1627680513?x-expires=1627704000&x-signature=DKpkzJmwsIiBr6p4VDx9uJPddOg%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f918c23dca554616bef0b8a645efbe96_1627680513?x-expires=1627704000&x-signature=b2%2FkDW7XFF0%2BD%2Bc%2Bo5VpMw0z6As%3D","https://www.tiktok.com/@redmedia_ec/video/6990834560049204486","https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/5a3d42ed92e642468591bec985897155/?a=1988&br=396&bt=198&cd=0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&expire=1627707173&ft=Q9BExEBe_4ka&l=20210730225147010189073015488AE87C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&policy=2&qs=0&rc=amQ0bzg6ZnY5NzMzNzczM0ApaDg1OzMzNjwzNzdnZWk0NmdiMjVtcjRvcC9gLS1kMTZzczYuYjNgLjBfNC02NS9jYTA6Yw%3D%3D&signature=e24569f0d3a4c475eeeb6e0572d0c8eb&tk=tt_webid_v2&vl=&vr=","","",1024,576,66,24,1,116,0,false,"[]","[{""id"":""1695703825940486"",""name"":""redmediaec"",""title"":"""",""cover"":""""},{""id"":""1624660920045574"",""name"":""noticiastiktok"",""title"":""Hoy en noticieros TikTok, tenemos los siguientes titulares:"",""cover"":""https://p77-va.tiktokcdn.com/obj/musically-maliva-obj/1630255495278598.PNG""},{""id"":""1637342470396934"",""name"":""fypシ"",""title"":"""",""cover"":""""},{""id"":""65243"",""name"":""parati"",""title"":"""",""cover"":""""},{""id"":""1672835453697029"",""name"":""explicamelofacil"",""title"":"""",""cover"":""""},{""id"":""98687"",""name"":""scarlettjohansson"",""title"":"""",""cover"":""""},{""id"":""8284"",""name"":""disney"",""title"":"""",""cover"":""""},{""id"":""8284"",""name"":""disney"",""title"":"""",""cover"":""""},{""id"":""35909"",""name"":""geek"",""title"":"""",""cover"":""""},{""id"":""858"",""name"":""shakira"",""title"":"""",""cover"":""""},{""id"":""1613316989410310"",""name"":""aprendecontiktok"",""title"":""¡Pásatelo bien, aprendiendo cosas nuevas! ¿Ciencia? ¿Cocina? ¿Arte? ¿Deporte? ¿Moda? ¿Tutoriales? Podrás encontrarlo todo en #AprendeConTikTok. Comparte tus talentos y pilla trucos del resto de la comunidad."",""cover"":""""}]","[]"
"6990782601510358277","6990782601510358277","#redmediaec #ecuador🇪🇨 #fypシ #olimpiadas #espirituolimpico #olimpico2021 #atletismo #bmxracing #alfredocampo #ecuestre #tokyoolympics",1627668414,"6879926709606859777","MS4wLjABAAAAx3iLnARgXH9akNo3qrqfsXKL3rRbfJw1ePPPcNMSDU2RoPi8DzMuJqAXx_JEIzON","redmedia_ec","Red Media EC",false,"Periodismo Independiente ✏🌎
Fb: @redmediaec
IG: @redmedia_ec 
Tw: @redmedia_ec","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e60e7b4f5f64de0bd62aab7a15995fec~c5_1080x1080.jpeg?x-expires=1627768800&x-signature=5HQxuoudDVpisRnG15xKGMyEaZU%3D",0,10900,77500,90,100,"6990782509244107525","sonido original","Red Media EC",true,"","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6990782574842907398.mp3","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e60e7b4f5f64de0bd62aab7a15995fec~c5_100x100.jpeg?x-expires=1627768800&x-signature=DwsAl7zaJdtRS%2BL5dQHxPWYFTCs%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e60e7b4f5f64de0bd62aab7a15995fec~c5_720x720.jpeg?x-expires=1627768800&x-signature=AFlpcm9Yho%2B14yuVAaUNdZf%2BQsQ%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e60e7b4f5f64de0bd62aab7a15995fec~c5_1080x1080.jpeg?x-expires=1627768800&x-signature=5HQxuoudDVpisRnG15xKGMyEaZU%3D",72,"https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/15df232e1873402fa5c48d8304b0ad79~tplv-dmt-logom:tos-maliva-p-0000/30a75964a31f4651bbcb4b08477381bb.image?x-expires=1627704000&x-signature=dVcKDZvxT2e4yZMQqMUuoIT7m5E%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f30a02b69e634bea946eb9d179b7a0f7_1627668415?x-expires=1627704000&x-signature=8awsOMsLBnA%2F0ptM%2Bb3Aeao%2BMcY%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f638416c8053446daa8f2b2bf987dddf_1627668416?x-expires=1627704000&x-signature=7PFqOit2j7CZk%2Fks9Ca6sHA%2Bjp4%3D","https://www.tiktok.com/@redmedia_ec/video/6990782601510358277","https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/b2a06baf8dcd49aeb1d0b43edbe594d3/?a=1988&br=594&bt=297&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1627707179&ft=Q9BExEBe_4ka&l=20210730225147010189073015488AE87C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&policy=2&qs=0&rc=anZrdmU6ZjM2NzMzNzczM0ApNzs3ZGU3OGQ5Nzc4NWQ5PGcuMl9ycjRnby9gLS1kMTZzc140XjYxYi1eMi8uYV9fLWI6Yw%3D%3D&signature=5332c1500b29c601a1c2c93c35410df0&tk=tt_webid_v2&vl=&vr=","","",1024,576,72,376,4,2626,13,false,"[]","[{""id"":""1695703825940486"",""name"":""redmediaec"",""title"":"""",""cover"":""""},{""id"":""1592305704978438"",""name"":""ecuador🇪🇨"",""title"":"""",""cover"":""""},{""id"":""1637342470396934"",""name"":""fypシ"",""title"":"""",""cover"":""""},{""id"":""83038655"",""name"":""olimpiadas"",""title"":"""",""cover"":""""},{""id"":""1705981793052678"",""name"":""olimpico2021"",""title"":"""",""cover"":""""},{""id"":""7038090"",""name"":""atletismo"",""title"":"""",""cover"":""""},{""id"":""224016"",""name"":""bmxracing"",""title"":"""",""cover"":""""},{""id"":""1666669935577093"",""name"":""alfredocampo"",""title"":"""",""cover"":""""},{""id"":""57493877"",""name"":""ecuestre"",""title"":"""",""cover"":""""},{""id"":""28380910"",""name"":""tokyoolympics"",""title"":""The Olympics are officially here, so whether you're putting on face paint or tuning in to your favorite sport, we want to see how you're celebrating the #TokyoOlympics."",""cover"":""https://p77-va.tiktokcdn.com/obj/musically-maliva-obj/80f80076b79b2dbf8f459697b3d3f20d""}]","[]"
"6990414654988176646","6990414654988176646","#redmediaec #ecuador🇪🇨 #fypシ #olimpico2021 #juegostokio2021 #tokio2021春  #espirituolimpico #ecuestre #atletismo #olimpiadas   #tiroesportivo",1627582744,"6879926709606859777","MS4wLjABAAAAx3iLnARgXH9akNo3qrqfsXKL3rRbfJw1ePPPcNMSDU2RoPi8DzMuJqAXx_JEIzON","redmedia_ec","Red Media EC",false,"Periodismo Independiente ✏🌎
Fb: @redmediaec
IG: @redmedia_ec 
Tw: @redmedia_ec","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e60e7b4f5f64de0bd62aab7a15995fec~c5_1080x1080.jpeg?x-expires=1627768800&x-signature=5HQxuoudDVpisRnG15xKGMyEaZU%3D",0,10900,77500,90,100,"6990414536754957061","sonido original","Red Media EC",true,"","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6990414629281794821.mp3","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e60e7b4f5f64de0bd62aab7a15995fec~c5_100x100.jpeg?x-expires=1627768800&x-signature=DwsAl7zaJdtRS%2BL5dQHxPWYFTCs%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e60e7b4f5f64de0bd62aab7a15995fec~c5_720x720.jpeg?x-expires=1627768800&x-signature=AFlpcm9Yho%2B14yuVAaUNdZf%2BQsQ%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e60e7b4f5f64de0bd62aab7a15995fec~c5_1080x1080.jpeg?x-expires=1627768800&x-signature=5HQxuoudDVpisRnG15xKGMyEaZU%3D",66,"https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/84ab753402774cd38bbb7d6fd974620b~tplv-dmt-logom:tos-maliva-p-0000/c97dc6186ea04b5d8507dc1848ec34ad.image?x-expires=1627704000&x-signature=II9BTrmVd4FOOSh9EID4nmGOHas%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/27342420a248432bb8d2218942605f8a_1627582746?x-expires=1627704000&x-signature=iYvcDKgVEOWjXevpglL06w5xQgM%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/d3b1cb5d463e4cadb63fad7d545a6508_1627582747?x-expires=1627704000&x-signature=94NiRHbBhd5L3bT8c%2F3aSX9Kq3s%3D","https://www.tiktok.com/@redmedia_ec/video/6990414654988176646","https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/f82a4819050748c2ac9294c2b3404ea4/?a=1988&br=776&bt=388&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1627707173&ft=Q9BExEBe_4ka&l=20210730225147010189073015488AE87C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&policy=2&qs=0&rc=Mzs1cDM6ZnZoNzMzNzczM0ApZWdnOmk1OjxlN2g4OWRpZmdpYWtzcjQwcS5gLS1kMTZzczNgYzJjLjQvYDY2MC42XjU6Yw%3D%3D&signature=4df1d728da497cd2f1ca6ed9d77576ef&tk=tt_webid_v2&vl=&vr=","","",1024,576,66,2390,73,21000,36,false,"[]","[{""id"":""1695703825940486"",""name"":""redmediaec"",""title"":"""",""cover"":""""},{""id"":""1592305704978438"",""name"":""ecuador🇪🇨"",""title"":"""",""cover"":""""},{""id"":""1637342470396934"",""name"":""fypシ"",""title"":"""",""cover"":""""},{""id"":""1705981793052678"",""name"":""olimpico2021"",""title"":"""",""cover"":""""},{""id"":""1700129044063237"",""name"":""juegostokio2021"",""title"":"""",""cover"":""""},{""id"":""1695493858909185"",""name"":""tokio2021春"",""title"":"""",""cover"":""""},{""id"":""57493877"",""name"":""ecuestre"",""title"":"""",""cover"":""""},{""id"":""7038090"",""name"":""atletismo"",""title"":"""",""cover"":""""},{""id"":""83038655"",""name"":""olimpiadas"",""title"":"""",""cover"":""""},{""id"":""1602668284356614"",""name"":""tiroesportivo"",""title"":"""",""cover"":""""}]","[]"
"6990174946085342470","6990174946085342470","Un nuevo segmento se une a la parrilla de▶️ #RedMediaECEspéralo, muy pronto. #ecuador",1627526933,"6879926709606859777","MS4wLjABAAAAx3iLnARgXH9akNo3qrqfsXKL3rRbfJw1ePPPcNMSDU2RoPi8DzMuJqAXx_JEIzON","redmedia_ec","Red Media EC",false,"Periodismo Independiente ✏🌎
Fb: @redmediaec
IG: @redmedia_ec 
Tw: @redmedia_ec","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e60e7b4f5f64de0bd62aab7a15995fec~c5_1080x1080.jpeg?x-expires=1627768800&x-signature=5HQxuoudDVpisRnG15xKGMyEaZU%3D",0,10900,77500,90,100,"6774250061254625281","AIN'T GONNA STOP","Carol Kay",false,"","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2979f359c71e41639027d60b1fb605cf","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/3739c373965c4af79ded4a514117f5d7~c5_100x100.jpeg","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/3739c373965c4af79ded4a514117f5d7~c5_200x200.jpeg","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/3739c373965c4af79ded4a514117f5d7~c5_720x720.jpeg",187,"https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/744886d958a34a61bc823649d295a5ff_1627526935?x-expires=1627704000&x-signature=uCqW9deiQp3ghiRSD05WkKnaDus%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/362f623fa610488d98a34deb7930bc00_1627526935?x-expires=1627704000&x-signature=2HXqX0WkM3e%2F%2BjKovq5dqtpE2uE%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/e4783ef5a2c441ee844fc5dc453d6399_1627526934?x-expires=1627704000&x-signature=hlrOYWI40DynuhEmNpYJv4c%2BabI%3D","https://www.tiktok.com/@redmedia_ec/video/6990174946085342470","https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c002/2a21ce07baf44c05a84c206b2aacc16e/?a=1988&br=250&bt=125&cd=0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=1&er=&expire=1627707118&ft=Q9BExEBe_4ka&l=20210730225147010189073015488AE87C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&policy=2&qs=0&rc=MzxubTo6ZnU0NzMzNzczM0ApZWQ2NDw2ZTxoN2Q2OzxpaGdpZWhgcjQwXi5gLS1kMTZzcy1iYzViLmFeXl8uXzQ2Xi46Yw%3D%3D&signature=74784414b426cb46fcaff229a1d65a37&tk=tt_webid_v2&vl=&vr=","","",640,352,11,14,2,325,1,false,"[]","[{""id"":""1695703825940486"",""name"":""redmediaec"",""title"":"""",""cover"":""""},{""id"":""31306"",""name"":""ecuador"",""title"":"""",""cover"":""""}]","[]"
"6990122920135691526","6990122920135691526","#JetPuffedSmourth #rec#aprendecontiktok #explicamelofacil #parati #fypシ #noticiastiktok",1627514820,"6879926709606859777","MS4wLjABAAAAx3iLnARgXH9akNo3qrqfsXKL3rRbfJw1ePPPcNMSDU2RoPi8DzMuJqAXx_JEIzON","redmedia_ec","Red Media EC",false,"Periodismo Independiente ✏🌎
Fb: @redmediaec
IG: @redmedia_ec 
Tw: @redmedia_ec","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e60e7b4f5f64de0bd62aab7a15995fec~c5_1080x1080.jpeg?x-expires=1627768800&x-signature=5HQxuoudDVpisRnG15xKGMyEaZU%3D",0,10900,77500,90,100,"6756443898928824327","Funk it up","Official Sound Studio",false,"","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4449df69989c4b7086c89a4838a3015c","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/4d4f20d5cfec44819196227549d67933~c5_100x100.jpeg","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/4d4f20d5cfec44819196227549d67933~c5_200x200.jpeg","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/4d4f20d5cfec44819196227549d67933~c5_720x720.jpeg",66,"https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/a2891108a38c49e98ad65d8c79c922ef?x-expires=1627704000&x-signature=g9yEswGRlfyspb25FctgykDmFyk%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ad5eac58d32a45dc9274f2f92c0a6f75_1627514822?x-expires=1627704000&x-signature=hvSKWa2xB%2Fp74%2FpdDX%2Bt7fk4zWw%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/69b9118b75664730bbbfc477d52b2070_1627514821?x-expires=1627704000&x-signature=3l7AgCqGJH60%2FlXlkQ%2FTt1RQWZM%3D","https://www.tiktok.com/@redmedia_ec/video/6990122920135691526","https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c003/6ef1d04d5d864487b933b8277e12d87c/?a=1988&br=760&bt=380&cd=0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&er=&expire=1627707159&ft=Q9BExEBe_4ka&l=20210730225147010189073015488AE87C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&policy=2&qs=0&rc=ajllOWQ6Zm94NzMzNzczM0ApNTw4ZDw5Z2VkNzw0Mzw0O2dnYzIucjQwXy1gLS1kMTZzczYwLjUxLjQxYWNjMi00MjM6Yw%3D%3D&signature=e1f834f07a103d2ca7ac5e43b8be84d0&tk=tt_webid_v2&vl=&vr=","","",1024,576,52,89,5,740,0,false,"[]","[{""id"":""25396"",""name"":""rec"",""title"":"""",""cover"":""""},{""id"":""1613316989410310"",""name"":""aprendecontiktok"",""title"":""¡Pásatelo bien, aprendiendo cosas nuevas! ¿Ciencia? ¿Cocina? ¿Arte? ¿Deporte? ¿Moda? ¿Tutoriales? Podrás encontrarlo todo en #AprendeConTikTok. Comparte tus talentos y pilla trucos del resto de la comunidad."",""cover"":""""},{""id"":""1672835453697029"",""name"":""explicamelofacil"",""title"":"""",""cover"":""""},{""id"":""65243"",""name"":""parati"",""title"":"""",""cover"":""""},{""id"":""1637342470396934"",""name"":""fypシ"",""title"":"""",""cover"":""""},{""id"":""1624660920045574"",""name"":""noticiastiktok"",""title"":""Hoy en noticieros TikTok, tenemos los siguientes titulares:"",""cover"":""https://p77-va.tiktokcdn.com/obj/musically-maliva-obj/1630255495278598.PNG""}]","[]"
"6989802507350445318","6989802507350445318","Responder a @roditas1993 #redmediaec #ecuador🇪🇨 #olimpico2021 #espirituolimpico #tokio2021春 #boxeo #fypシ #tiro #natacionchallenge #judo #judoka",1627440218,"6879926709606859777","MS4wLjABAAAAx3iLnARgXH9akNo3qrqfsXKL3rRbfJw1ePPPcNMSDU2RoPi8DzMuJqAXx_JEIzON","redmedia_ec","Red Media EC",false,"Periodismo Independiente ✏🌎
Fb: @redmediaec
IG: @redmedia_ec 
Tw: @redmedia_ec","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e60e7b4f5f64de0bd62aab7a15995fec~c5_1080x1080.jpeg?x-expires=1627768800&x-signature=5HQxuoudDVpisRnG15xKGMyEaZU%3D",0,10900,77500,90,100,"6989802290286824198","sonido original","Red Media EC",true,"","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6989802433752877829.mp3","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e60e7b4f5f64de0bd62aab7a15995fec~c5_100x100.jpeg?x-expires=1627768800&x-signature=DwsAl7zaJdtRS%2BL5dQHxPWYFTCs%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e60e7b4f5f64de0bd62aab7a15995fec~c5_720x720.jpeg?x-expires=1627768800&x-signature=AFlpcm9Yho%2B14yuVAaUNdZf%2BQsQ%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e60e7b4f5f64de0bd62aab7a15995fec~c5_1080x1080.jpeg?x-expires=1627768800&x-signature=5HQxuoudDVpisRnG15xKGMyEaZU%3D",62,"https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/594254980d4941cdafca03fdbc793bb2?x-expires=1627704000&x-signature=TY0dMnunMONPDMR1fJOOuUJLOTY%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/1c17eb6ad67a424abd55ae526b34cbf7_1627440220?x-expires=1627704000&x-signature=5vSvf%2FYoUibjbwwAkK50agZ56Lk%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f75e4c27f6ab4e409cc0e11452aeaa51_1627440221?x-expires=1627704000&x-signature=g6%2FlvcbwViC39iHaOLDzv6HsuA4%3D","https://www.tiktok.com/@redmedia_ec/video/6989802507350445318","https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/e972071c09f14576a5a8c607913ba014/?a=1988&br=454&bt=227&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1627707169&ft=Q9BExEBe_4ka&l=20210730225147010189073015488AE87C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&policy=2&qs=0&rc=ajhzODQ6Zm9mNzMzNzczM0ApZjQ1ZjUzO2Q8NzU7NjloaGdzcmhscjRvMS1gLS1kMTZzc2JfLmE0MjMzNWE2Li0vX146Yw%3D%3D&signature=2a517e270f2caa4156e13bbfde288857&tk=tt_webid_v2&vl=&vr=","","",1024,576,62,201,9,1898,3,false,"[""@roditas1993""]","[{""id"":""1695703825940486"",""name"":""redmediaec"",""title"":"""",""cover"":""""},{""id"":""1592305704978438"",""name"":""ecuador🇪🇨"",""title"":"""",""cover"":""""},{""id"":""1705981793052678"",""name"":""olimpico2021"",""title"":"""",""cover"":""""},{""id"":""1695493858909185"",""name"":""tokio2021春"",""title"":"""",""cover"":""""},{""id"":""5787205"",""name"":""boxeo"",""title"":"""",""cover"":""""},{""id"":""1637342470396934"",""name"":""fypシ"",""title"":"""",""cover"":""""},{""id"":""4432311"",""name"":""tiro"",""title"":"""",""cover"":""""},{""id"":""50225457"",""name"":""natacionchallenge"",""title"":"""",""cover"":""""},{""id"":""68154"",""name"":""judo"",""title"":"""",""cover"":""""},{""id"":""8513815"",""name"":""judoka"",""title"":"""",""cover"":""""}]","[]"
"6989655038557752581","6989655038557752581","#redmediaec #ecuador🇪🇨  #juegostokio2021 #espirituolimpico #olimpico2021 #boxeo #fypシ #halterofilia #noticias #tokioカケル  #triathlon #ecuadortiktok",1627405882,"6879926709606859777","MS4wLjABAAAAx3iLnARgXH9akNo3qrqfsXKL3rRbfJw1ePPPcNMSDU2RoPi8DzMuJqAXx_JEIzON","redmedia_ec","Red Media EC",false,"Periodismo Independiente ✏🌎
Fb: @redmediaec
IG: @redmedia_ec 
Tw: @redmedia_ec","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e60e7b4f5f64de0bd62aab7a15995fec~c5_1080x1080.jpeg?x-expires=1627768800&x-signature=5HQxuoudDVpisRnG15xKGMyEaZU%3D",0,10900,77500,90,100,"6989654940331657989","sonido original","Red Media EC",true,"","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6989655015577094917.mp3","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e60e7b4f5f64de0bd62aab7a15995fec~c5_100x100.jpeg?x-expires=1627768800&x-signature=DwsAl7zaJdtRS%2BL5dQHxPWYFTCs%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e60e7b4f5f64de0bd62aab7a15995fec~c5_720x720.jpeg?x-expires=1627768800&x-signature=AFlpcm9Yho%2B14yuVAaUNdZf%2BQsQ%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e60e7b4f5f64de0bd62aab7a15995fec~c5_1080x1080.jpeg?x-expires=1627768800&x-signature=5HQxuoudDVpisRnG15xKGMyEaZU%3D",75,"https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ba22d24a88404fe0b922e7b05c22cad8?x-expires=1627704000&x-signature=j%2BI0aYxkTAtXJqjYCDXE1mquKOM%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/886d3aa17d714797b2d79ce5eb6a0001_1627405885?x-expires=1627704000&x-signature=iwdzxgZ8VKagjttfGN%2B3IzhOMTk%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/a2fb91d00147442191ee50c6635212b5_1627405885?x-expires=1627704000&x-signature=Gc5A70bpJ0%2ByRkA1612sXW%2BviPw%3D","https://www.tiktok.com/@redmedia_ec/video/6989655038557752581","https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c003/1f2dcf69648d4208882fafb9ed52009e/?a=1988&br=340&bt=170&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1627707182&ft=Q9BExEBe_4ka&l=20210730225147010189073015488AE87C&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&policy=2&qs=0&rc=M2ZqOjg6ZjU2NzMzNzczM0ApM2c4aDZkZ2Q6N2k4aTM3M2deam9ncjRncC1gLS1kMTZzc2MzY2AyMmMtNl9iM2AxYWM6Yw%3D%3D&signature=27a17f01fbbacd33a247a1b6bac14790&tk=tt_webid_v2&vl=&vr=","","",1024,576,75,956,7,7889,25,false,"[]","[{""id"":""1695703825940486"",""name"":""redmediaec"",""title"":"""",""cover"":""""},{""id"":""1592305704978438"",""name"":""ecuador🇪🇨"",""title"":"""",""cover"":""""},{""id"":""1700129044063237"",""name"":""juegostokio2021"",""title"":"""",""cover"":""""},{""id"":""1705981793052678"",""name"":""olimpico2021"",""title"":"""",""cover"":""""},{""id"":""5787205"",""name"":""boxeo"",""title"":"""",""cover"":""""},{""id"":""1637342470396934"",""name"":""fypシ"",""title"":"""",""cover"":""""},{""id"":""3902312"",""name"":""halterofilia"",""title"":"""",""cover"":""""},{""id"":""8245904"",""name"":""noticias"",""title"":"""",""cover"":""""},{""id"":""1593712164519938"",""name"":""tokioカケル"",""title"":"""",""cover"":""""},{""id"":""243466"",""name"":""triathlon"",""title"":"""",""cover"":""""},{""id"":""1595056594918405"",""name"":""ecuadortiktok"",""title"":"""",""cover"":""""}]","[]"
